,car_index,location_country,location_state,location_city,location_latitude,location_longitude
5326,C5326,US,CA,Tustin,33.739127,-117.837215
5327,C5327,US,CA,Tustin,33.738596,-117.835899
5328,C5328,US,CA,Santa Ana,33.719155,-117.895784
5329,C5329,US,CA,Aliso Viejo,33.584083,-117.745482
5330,C5330,US,CA,Santa Ana,33.697955,-117.865792
5331,C5331,US,CA,Long Beach,33.793491,-118.136795
5332,C5332,US,CA,Irvine,33.646327,-117.749031
5333,C5333,US,CA,Mission Viejo,33.593093,-117.645902
5334,C5334,US,CA,Irvine,33.648691,-117.818967
5335,C5335,US,CA,Anaheim,33.836351,-117.915615
5336,C5336,US,CA,Irvine,33.64469,-117.75031
5337,C5337,US,CA,Los Angeles,34.082647,-118.183006
5338,C5338,US,CA,Aliso Viejo,33.584157,-117.737325
5339,C5339,US,CA,Newport Beach,33.630452,-117.861908
5340,C5340,US,CA,Santa Ana,33.761789,-117.858926
5341,C5341,US,CA,Irvine,33.656224,-117.733533
5342,C5342,US,CA,Beverly Hills,34.066636,-118.400681
5343,C5343,US,CA,Trabuco Canyon,33.588266,-117.594121
5344,C5344,US,CA,Newport Beach,33.637596,-117.860454
5345,C5345,US,CA,Irvine,33.646741,-117.748963
5346,C5346,US,CA,Dana Point,33.488938,-117.701837
5347,C5347,US,CA,San Gabriel,34.128152,-118.080589
5348,C5348,US,CA,Beverly Hills,34.068107,-118.400772
5349,C5349,US,CA,Fullerton,33.899739,-117.976989
5350,C5350,US,CA,Irvine,33.694753,-117.717597
5351,C5351,US,FL,Sarasota,27.382623,-82.552451
5352,C5352,US,FL,Bradenton,27.462294,-82.610041
5353,C5353,US,FL,Bradenton,27.462881,-82.609298
5354,C5354,US,FL,Bradenton,27.461851,-82.607941
5355,C5355,US,FL,Sarasota,27.34136,-82.450514
5356,C5356,US,FL,Bradenton,27.429729,-82.503575
5357,C5357,US,FL,Bradenton,27.462666,-82.609831
5358,C5358,US,FL,Cortez,27.47401,-82.68472
5359,C5359,US,FL,Tampa,27.977821,-82.531071
5360,C5360,US,FL,Bradenton,27.432029,-82.456235
5361,C5361,US,FL,Bradenton,27.462863,-82.609209
5362,C5362,US,FL,Gibsonton,27.836962,-82.349677
5363,C5363,US,FL,Sarasota,27.333692,-82.542355
5364,C5364,US,FL,Sarasota,27.40142,-82.517669
5365,C5365,US,FL,Bradenton,27.439604,-82.536234
5366,C5366,US,FL,Bradenton,27.425743,-82.454722
5367,C5367,US,FL,Sarasota,27.314497,-82.524208
5368,C5368,US,FL,Gibsonton,27.835577,-82.350222
5369,C5369,US,FL,Sarasota,27.35248,-82.530964
5370,C5370,US,FL,Sarasota,27.253616,-82.530844
5371,C5371,US,FL,Sarasota,27.352626,-82.531146
5372,C5372,US,FL,Sarasota,27.353598,-82.530996
5373,C5373,US,FL,St. Petersburg,27.821925,-82.679243
5374,C5374,US,FL,Ruskin,27.713017,-82.447838
5375,C5375,US,FL,Ruskin,27.715034,-82.447876
5376,C5376,US,FL,Tampa,27.966154,-82.566541
5377,C5377,US,FL,Ruskin,27.712986,-82.447945
5378,C5378,US,FL,Ruskin,27.713954,-82.448597
5379,C5379,US,FL,Ruskin,27.713453,-82.448121
5380,C5380,US,FL,Ruskin,27.713554,-82.448473
5381,C5381,US,FL,Ruskin,27.713791,-82.448229
5382,C5382,US,FL,Ruskin,27.713714,-82.447558
5383,C5383,US,FL,Ruskin,27.714641,-82.447464
5384,C5384,US,FL,Ruskin,27.713514,-82.44766
5385,C5385,US,FL,Ruskin,27.713477,-82.44903
5386,C5386,US,FL,Ruskin,27.714734,-82.448625
5387,C5387,US,MO,St. Louis,38.622687,-90.25657
5388,C5388,US,MO,St. Louis,38.737194,-90.363051
5389,C5389,US,MO,St. Louis,38.622724,-90.255724
5390,C5390,US,MO,St. Louis,38.622598,-90.257586
5391,C5391,US,MO,Chesterfield,38.666566,-90.604643
5392,C5392,US,MO,St. Louis,38.611478,-90.243398
5393,C5393,US,MO,St Peters,38.768621,-90.69206
5394,C5394,US,MO,O'Fallon,38.770895,-90.707536
5395,C5395,US,MO,St. Louis,38.638145,-90.401568
5396,C5396,US,MO,Ellisville,38.603796,-90.570378
5397,C5397,US,MO,Saint Charles,38.814147,-90.475168
5398,C5398,US,MO,Ballwin,38.59685,-90.486017
5399,C5399,US,MO,Hazelwood,38.790013,-90.374905
5400,C5400,US,MO,St. Louis,38.606615,-90.453394
5401,C5401,US,MO,St. Louis,38.485467,-90.397014
5402,C5402,US,IL,Salem,38.64659,-88.941932
5403,C5403,US,MO,St. Louis,38.484339,-90.397313
5404,C5404,US,MO,St. Louis,38.636495,-90.400502
5405,C5405,US,MO,St. Louis,38.637647,-90.400201
5406,C5406,US,MO,St. Louis,38.483558,-90.39658
5407,C5407,US,MO,St. Louis,38.484288,-90.395758
5408,C5408,US,MO,St. Louis,38.484945,-90.396267
5409,C5409,US,FL,Tallahassee,30.442046,-84.263464
5410,C5410,US,FL,Crawfordville,30.189513,-84.339038
5411,C5411,US,FL,Tampa,27.981446,-82.547784
5412,C5412,US,FL,Tampa,28.094905,-82.540525
5413,C5413,US,FL,Tampa,27.983608,-82.546806
5414,C5414,US,FL,Tampa,27.983021,-82.548733
5415,C5415,US,FL,Tampa,28.057198,-82.550716
5416,C5416,US,FL,Tampa,27.983523,-82.547967
5417,C5417,US,FL,Tampa,27.983103,-82.546425
5418,C5418,US,FL,Tampa,28.027515,-82.458708
5419,C5419,US,FL,Tampa,28.005439,-82.559131
5420,C5420,US,FL,Tampa,27.961413,-82.51509
5421,C5421,US,FL,Seminole,27.847813,-82.803412
5422,C5422,US,FL,Tampa,27.962053,-82.51481
5423,C5423,US,FL,Seffner,27.978818,-82.285907
5424,C5424,US,FL,Seffner,27.979082,-82.28622
5425,C5425,US,FL,Tampa,27.98365,-82.548266
5426,C5426,US,FL,Tampa,27.970366,-82.563759
5427,C5427,US,FL,Tampa,27.961565,-82.514891
5428,C5428,US,FL,Tampa,27.961372,-82.513891
5429,C5429,US,FL,Tampa,27.962468,-82.508961
5430,C5430,US,FL,Tampa,27.984006,-82.568543
5431,C5431,US,FL,Tampa,27.969283,-82.569076
5432,C5432,US,FL,Tampa,27.870187,-82.52641
5433,C5433,US,FL,Odessa,28.167514,-82.58108
5434,C5434,US,FL,Wesley Chapel,28.240638,-82.364576
5435,C5435,US,FL,Wesley Chapel,28.183832,-82.365149
5436,C5436,US,FL,Tampa,27.959214,-82.531971
5437,C5437,US,FL,Tampa,27.962386,-82.464326
5438,C5438,US,FL,Tampa,27.961571,-82.514535
5439,C5439,US,FL,Tampa,27.959787,-82.533447
5440,C5440,US,FL,St. Petersburg,27.825141,-82.699199
5441,C5441,US,FL,Odessa,28.167681,-82.581173
5442,C5442,US,FL,Tampa,28.004359,-82.559606
5443,C5443,US,FL,Westchase,28.06807,-82.625368
5444,C5444,US,FL,Brandon,27.952462,-82.282915
5445,C5445,US,FL,Tampa,27.961011,-82.515935
5446,C5446,US,FL,Wesley Chapel,28.224452,-82.312339
5447,C5447,US,FL,Tampa,27.952128,-82.459269
5448,C5448,US,FL,Tampa,27.959111,-82.512842
5449,C5449,US,FL,Tampa,27.995701,-82.551864
5450,C5450,US,FL,Tampa,27.960897,-82.514332
5451,C5451,US,FL,Tampa,27.970853,-82.563062
5452,C5452,US,FL,Tampa,27.961746,-82.513394
5453,C5453,US,FL,Tampa,27.961199,-82.514627
5454,C5454,US,FL,Tampa,27.96196,-82.516054
5455,C5455,US,FL,Tampa,27.961706,-82.508212
5456,C5456,US,FL,Tampa,28.069307,-82.558467
5457,C5457,US,FL,Tampa,27.961591,-82.516236
5458,C5458,US,FL,Wesley Chapel,28.189261,-82.293428
5459,C5459,US,FL,Tampa,27.94358,-82.460757
5460,C5460,US,FL,Wesley Chapel,28.187993,-82.294013
5461,C5461,US,FL,Odessa,28.167244,-82.582195
5462,C5462,US,FL,Tampa,28.026343,-82.589299
5463,C5463,US,FL,Tampa,28.064078,-82.624516
5464,C5464,US,FL,Clearwater,27.964496,-82.804492
5465,C5465,US,FL,Tampa,27.961285,-82.514474
5466,C5466,US,FL,Tampa,28.0052,-82.558188
5467,C5467,US,FL,Tampa,28.006312,-82.560063
5468,C5468,US,FL,Tampa,27.955595,-82.530939
5469,C5469,US,FL,Wesley Chapel,28.188577,-82.295195
5470,C5470,US,FL,Tampa,27.960915,-82.515126
5471,C5471,US,FL,Tampa,27.939893,-82.472578
5472,C5472,US,FL,Palm Harbor,28.074814,-82.718938
5473,C5473,US,FL,Land O Lakes,28.2099,-82.395149
5474,C5474,US,FL,New Port Richey,28.219472,-82.68452
5475,C5475,US,FL,Tampa,27.968623,-82.563178
5476,C5476,US,FL,Tampa,27.969472,-82.563882
5477,C5477,US,FL,Tampa,27.983727,-82.546705
5478,C5478,US,FL,Tampa,28.134314,-82.369543
5479,C5479,US,FL,St. Petersburg,27.809371,-82.756721
5480,C5480,US,FL,Tampa,27.967806,-82.433533
5481,C5481,US,FL,Tampa,27.961721,-82.515451
5482,C5482,US,FL,Land O Lakes,28.208151,-82.395263
5483,C5483,US,FL,Tampa,28.070516,-82.456331
5484,C5484,US,FL,Tampa,27.949276,-82.448418
5485,C5485,US,FL,Tampa,27.866404,-82.49407
5486,C5486,US,FL,Tampa,28.066564,-82.626664
5487,C5487,US,FL,Tampa,27.972146,-82.56581
5488,C5488,US,FL,Seffner,27.978968,-82.285188
5489,C5489,US,FL,Tampa,27.967222,-82.433894
5490,C5490,US,FL,Orlando,28.539957,-81.382751
5491,C5491,US,FL,Tampa,27.959613,-82.521313
5492,C5492,US,FL,Tampa,28.065405,-82.499216
5493,C5493,US,FL,Town 'n' Country,27.98229,-82.570563
5494,C5494,US,FL,Tampa,27.952391,-82.459153
5495,C5495,US,FL,Tampa,27.890846,-82.529369
5496,C5496,US,FL,Tampa,28.024445,-82.466882
5497,C5497,US,FL,Riverview,27.877338,-82.358999
5498,C5498,US,FL,Brooksville,28.532356,-82.228345
5499,C5499,US,FL,Tampa,28.01273,-82.460102
5500,C5500,US,FL,St. Petersburg,27.769838,-82.6436
5501,C5501,US,FL,Tampa,28.047609,-82.52093
5502,C5502,US,FL,Brandon,27.919498,-82.271232
5503,C5503,US,FL,Lakeland,28.016728,-81.924127
5504,C5504,US,FL,Tampa,27.889358,-82.529742
5505,C5505,US,FL,Tampa,27.994127,-82.584143
5506,C5506,US,FL,Largo,27.871642,-82.774137
5507,C5507,US,FL,Tampa,27.937631,-82.519551
5508,C5508,US,FL,Wesley Chapel,28.189456,-82.294318
5509,C5509,US,FL,Land O' Lakes,28.188392,-82.439965
5510,C5510,US,FL,Wesley Chapel,28.18921,-82.294746
5511,C5511,US,FL,Safety Harbor,28.004335,-82.70538
5512,C5512,US,FL,Brandon,27.923842,-82.293825
5513,C5513,US,FL,Pinellas Park,27.846267,-82.676734
5514,C5514,US,FL,Odessa,28.166303,-82.5815
5515,C5515,US,FL,Odessa,28.168599,-82.581181
5516,C5516,US,FL,St. Petersburg,27.821459,-82.703314
5517,C5517,US,FL,Palm Harbor,28.072047,-82.727031
5518,C5518,US,FL,Odessa,28.166193,-82.581129
5519,C5519,US,FL,Tampa,27.945334,-82.484562
5520,C5520,US,FL,Tampa,27.911032,-82.362607
5521,C5521,US,FL,Tampa,28.156759,-82.276515
5522,C5522,US,FL,Clearwater,27.964717,-82.804476
5523,C5523,US,FL,Tampa,27.873461,-82.529478
5524,C5524,US,FL,St. Pete Beach,27.723021,-82.739836
5525,C5525,US,FL,Wesley Chapel,28.188118,-82.294184
5526,C5526,US,FL,Wesley Chapel,28.188839,-82.294077
5527,C5527,US,FL,Tampa,27.969167,-82.567937
5528,C5528,US,FL,Largo,27.897036,-82.788978
5529,C5529,US,FL,Wesley Chapel,28.185402,-82.364792
5530,C5530,US,FL,St. Petersburg,27.759201,-82.650949
5531,C5531,US,FL,Brooksville,28.531597,-82.227464
5532,C5532,US,FL,Tampa,28.084038,-82.61412
5533,C5533,US,FL,Wesley Chapel,28.184473,-82.36686
5534,C5534,US,FL,Largo,27.898637,-82.790002
5535,C5535,US,FL,Dunedin,28.000566,-82.793695
5536,C5536,US,FL,Dunedin,28.002086,-82.794466
5537,C5537,US,OK,Broken Arrow,36.056391,-95.661446
5538,C5538,US,OK,Broken Arrow,36.037395,-95.815613
5539,C5539,US,OK,Tulsa,36.071829,-95.962763
5540,C5540,US,OK,Owasso,36.261631,-95.882194
5541,C5541,US,OK,Tulsa,36.137589,-95.97164
5542,C5542,US,OK,Sapulpa,36.010387,-96.089152
5543,C5543,US,OK,Tulsa,36.145415,-95.980287
5544,C5544,US,OK,Owasso,36.318491,-95.809387
5545,C5545,US,OK,Tulsa,36.139276,-95.957101
5546,C5546,US,OK,Broken Arrow,36.060682,-95.607245
5547,C5547,US,AZ,Tucson,32.208714,-110.83603
5548,C5548,US,AZ,Tucson,32.23722,-110.969052
5549,C5549,US,AZ,Tucson,32.256367,-110.93126
5550,C5550,US,AZ,Tucson,32.288016,-110.986978
5551,C5551,US,AZ,Tucson,32.144206,-110.962851
5552,C5552,US,AZ,Tucson,32.259797,-110.833972
5553,C5553,US,AZ,Tucson,32.144289,-110.962334
5554,C5554,US,AZ,Tucson,32.144599,-110.964005
5555,C5555,US,AZ,Tucson,32.254017,-110.931715
5556,C5556,US,AZ,Tucson,32.145069,-110.963358
5557,C5557,US,AZ,Tucson,32.144821,-110.963988
5558,C5558,US,AZ,Tucson,32.256631,-110.931392
5559,C5559,US,AZ,Tucson,32.14409,-110.962507
5560,C5560,US,AZ,Tucson,32.307178,-111.00765
5561,C5561,US,AZ,Tucson,32.306878,-111.007144
5562,C5562,US,AZ,Tucson,32.260294,-110.799203
5563,C5563,US,AZ,Tucson,32.399723,-110.978946
5564,C5564,US,AZ,Sahuarita,31.998259,-110.978795
5565,C5565,US,AZ,Sahuarita,31.957478,-110.980371
5566,C5566,US,AZ,Tucson,32.248906,-110.843308
5567,C5567,US,AZ,Tucson,32.398302,-110.978876
5568,C5568,US,AZ,Tucson,32.145165,-110.961987
5569,C5569,US,AZ,Tucson,32.438253,-111.027331
5570,C5570,US,AZ,Tucson,32.39974,-110.979165
5571,C5571,US,AZ,Tucson,32.439505,-111.026712
5572,C5572,US,AZ,Tucson,32.439088,-111.026385
5573,C5573,US,AZ,Tucson,32.439485,-111.026282
5574,C5574,US,AZ,Scottsdale,33.601977,-111.880367
5575,C5575,US,TN,Knoxville,35.873085,-84.202556
5576,C5576,US,TN,Louisville,35.85872,-83.956597
5577,C5577,US,TN,Knoxville,35.929389,-83.982438
5578,C5578,US,TN,Louisville,35.856215,-83.955283
5579,C5579,US,TN,Knoxville,35.94393,-84.147618
5580,C5580,US,TN,Knoxville,35.928276,-83.984129
5581,C5581,US,TN,Knoxville,35.90608,-83.927179
5582,C5582,US,TN,Knoxville,35.901612,-84.087417
5583,C5583,US,TN,Knoxville,35.967697,-83.901634
5584,C5584,US,TN,Knoxville,35.968658,-83.901197
5585,C5585,US,TN,Knoxville,35.930221,-84.18586
5586,C5586,US,TN,Rockwood,35.896625,-84.635143
5587,C5587,US,TN,Knoxville,35.932862,-84.186909
5588,C5588,US,FL,Niceville,30.534071,-86.474849
5589,C5589,US,FL,Niceville,30.511109,-86.437287
5590,C5590,US,FL,Destin,30.411668,-86.478336
5591,C5591,US,FL,Eglin Air Force Base,30.495067,-86.550006
5592,C5592,US,FL,Destin,30.41157,-86.478342
5593,C5593,US,FL,Fort Walton Beach,30.43659,-86.614
5594,C5594,US,FL,Destin,30.412623,-86.486097
5595,C5595,US,FL,Niceville,30.492452,-86.430677
5596,C5596,US,FL,Destin,30.388643,-86.368335
5597,C5597,US,FL,Mary Esther,30.409328,-86.760675
5598,C5598,US,FL,Destin,30.387848,-86.367595
5599,C5599,US,FL,Destin,30.387423,-86.370003
5600,C5600,US,FL,Destin,30.389634,-86.368973
5601,C5601,US,FL,Milton,30.536559,-87.08627
5602,C5602,US,FL,Mary Esther,30.410177,-86.762781
5603,C5603,US,FL,Niceville,30.510845,-86.436788
5604,C5604,US,FL,Mary Esther,30.408825,-86.76148
5605,C5605,US,FL,Destin,30.388379,-86.368154
5606,C5606,US,AK,FAIRBANKS,64.89361,-147.609863
5607,C5607,US,AK,Fairbanks,64.832032,-147.847358
5608,C5608,US,AK,Fairbanks,64.833362,-147.846717
5609,C5609,US,AK,Fairbanks,64.822677,-147.713731
5610,C5610,US,AK,Fairbanks,64.860626,-147.775899
5611,C5611,US,AK,Fairbanks,64.832094,-147.847542
5612,C5612,US,AK,North Pole,64.836076,-147.470147
5613,C5613,US,AK,North Pole,64.835883,-147.469874
5614,C5614,US,AK,Fairbanks,64.830677,-147.848306
5615,C5615,US,AK,Fairbanks,64.850505,-147.711184
5616,C5616,US,AK,Fairbanks,64.825774,-147.920237
5617,C5617,US,AK,North Pole,64.754889,-147.262722
5618,C5618,US,AK,Fairbanks,64.857856,-147.683116
5619,C5619,US,AK,Anchorage,61.182553,-149.921876
5620,C5620,US,AK,Anchorage,61.173664,-149.844596
5621,C5621,US,AK,Anchorage,61.102068,-149.875548
5622,C5622,US,AK,Anchorage,61.176572,-149.99068
5623,C5623,US,AK,Anchorage,61.149356,-149.919898
5624,C5624,US,AK,Anchorage,61.189415,-149.897877
5625,C5625,US,AK,Anchorage,61.177825,-149.942131
5626,C5626,US,AK,Anchorage,61.196988,-149.955288
5627,C5627,US,AK,Anchorage,61.121411,-149.893859
5628,C5628,US,AK,Anchorage,61.324505,-149.581976
5629,C5629,US,AK,Anchorage,61.19886,-149.955214
5630,C5630,US,AK,Anchorage,61.177727,-149.871177
5631,C5631,US,AK,Anchorage,61.2022,-149.899957
5632,C5632,US,AK,Anchorage,61.114013,-149.904202
5633,C5633,US,AK,Anchorage,61.172518,-149.895873
5634,C5634,US,AK,Anchorage,61.181691,-149.78243
5635,C5635,US,AK,Anchorage,61.195612,-149.955754
5636,C5636,US,AK,Anchorage,61.177779,-149.871916
5637,C5637,US,AK,Anchorage,61.178536,-149.926299
5638,C5638,US,AK,Anchorage,61.172822,-149.897764
5639,C5639,US,AK,Wasilla,61.545036,-149.551861
5640,C5640,US,AK,Anchorage,61.177311,-149.935106
5641,C5641,US,AK,Wasilla,61.544611,-149.551934
5642,C5642,US,AK,Wasilla,61.544875,-149.552152
5643,C5643,US,AK,Anchorage,61.153631,-149.885629
5644,C5644,US,AK,Anchorage,61.176395,-149.937172
5645,C5645,US,AK,Anchorage,61.095773,-149.841841
5646,C5646,US,AK,Anchorage,61.132565,-149.922356
5647,C5647,US,AK,Anchorage,61.173072,-149.979313
5648,C5648,US,AK,Anchorage,61.180616,-149.922343
5649,C5649,US,AK,Anchorage,61.168281,-149.868599
5650,C5650,US,AK,Wasilla,61.543917,-149.551318
5651,C5651,US,HI,Ewa Beach,21.332664,-158.011507
5652,C5652,US,HI,Honolulu,21.344834,-157.910596
5653,C5653,US,HI,Schofield Barracks,21.48769,-158.064772
5654,C5654,US,HI,Mililani,21.484342,-157.981206
5655,C5655,US,HI,Schofield Barracks,21.487261,-158.064703
5656,C5656,US,HI,Mililani,21.457802,-158.015036
5657,C5657,US,HI,Waipahu,21.38714,-157.999189
5658,C5658,US,HI,Aiea,21.382615,-157.950813
5659,C5659,US,HI,Mililani,21.458838,-158.014436
5660,C5660,US,HI,Kapolei,21.337625,-158.123333
5661,C5661,US,HI,Honolulu,21.337546,-157.898444
5662,C5662,US,HI,Waipahu,21.387285,-157.999228
5663,C5663,US,HI,Ewa Beach,21.332155,-158.01194
5664,C5664,US,HI,Joint Base Pearl Harbor-Hickam,21.336758,-157.960296
5665,C5665,US,HI,Honolulu,21.298218,-157.852686
5666,C5666,US,HI,Ewa Beach,21.332278,-158.011968
5667,C5667,US,HI,Honolulu,21.278308,-157.824664
5668,C5668,US,HI,Ewa Beach,21.332834,-158.011146
5669,C5669,US,HI,Aiea,21.381607,-157.950772
5670,C5670,US,HI,Waipahu,21.387221,-157.999238
5671,C5671,US,HI,Honolulu,21.290004,-157.822636
5672,C5672,US,HI,Ewa Beach,21.331968,-158.011685
5673,C5673,US,HI,Honolulu,21.298015,-157.852676
5674,C5674,US,HI,Ewa Beach,21.331911,-158.011298
5675,C5675,US,HI,Honolulu,21.297829,-157.85371
5676,C5676,US,HI,Honolulu,21.307331,-157.83613
5677,C5677,US,HI,Schofield Barracks,21.48777,-158.064486
5678,C5678,US,HI,Ewa Beach,21.351628,-158.036987
5679,C5679,US,HI,Waipahu,21.410215,-157.99638
5680,C5680,US,HI,Honolulu,21.322768,-157.849826
5681,C5681,US,HI,Waipahu,21.38908,-158.031607
5682,C5682,US,HI,Ewa Beach,21.332775,-158.013007
5683,C5683,US,HI,Kailua,21.378139,-157.728667
5684,C5684,US,HI,Honolulu,21.298651,-157.862904
5685,C5685,US,HI,Honolulu,21.307808,-157.836018
5686,C5686,US,HI,Honolulu,21.324896,-157.925177
5687,C5687,US,HI,Honolulu,21.307688,-157.836196
5688,C5688,US,HI,Honolulu,21.282817,-157.837576
5689,C5689,US,HI,Kailua,21.37762,-157.728835
5690,C5690,US,HI,Honolulu,21.279277,-157.826153
5691,C5691,US,HI,Honolulu,21.296027,-157.846212
5692,C5692,US,HI,Aiea,21.378858,-157.929667
5693,C5693,US,HI,Wahiawa,21.483894,-158.063499
5694,C5694,US,HI,Schofield Barracks,21.489437,-158.056903
5695,C5695,US,HI,Ewa Beach,21.331934,-158.010297
5696,C5696,US,HI,Honolulu,21.336499,-157.913588
5697,C5697,US,HI,Ewa Beach,21.332304,-158.010923
5698,C5698,US,HI,Honolulu,21.322836,-157.849448
5699,C5699,US,HI,Waipahu,21.389497,-158.030973
5700,C5700,US,HI,Honolulu,21.355741,-157.930774
5701,C5701,US,HI,Kaneohe,21.41678,-157.808443
5702,C5702,US,HI,Honolulu,21.33843,-157.899727
5703,C5703,US,HI,Mililani,21.457873,-158.01421
5704,C5704,US,HI,Honolulu,21.340078,-157.913266
5705,C5705,US,HI,Ewa Beach,21.33257,-158.011338
5706,C5706,US,HI,Kailua,21.376151,-157.757015
5707,C5707,US,HI,Honolulu,21.296529,-157.847504
5708,C5708,US,HI,Honolulu,21.307506,-157.835931
5709,C5709,US,HI,Aiea,21.379527,-157.930794
5710,C5710,US,HI,Honolulu,21.340178,-157.915277
5711,C5711,US,HI,Ewa Beach,21.332033,-158.011816
5712,C5712,US,HI,Ewa Beach,21.336687,-158.013442
5713,C5713,US,HI,Honolulu,21.295108,-157.846765
5714,C5714,US,HI,Honolulu,21.325166,-157.925294
5715,C5715,US,HI,Honolulu,21.336378,-157.913445
5716,C5716,US,HI,Honolulu,21.346705,-157.908018
5717,C5717,US,HI,Kaneohe,21.409484,-157.780946
5718,C5718,US,HI,Kailua,21.409345,-157.757214
5719,C5719,US,HI,Honolulu,21.274543,-157.816053
5720,C5720,US,HI,Honolulu,21.272565,-157.812868
5721,C5721,US,HI,Honolulu,21.298475,-157.861682
5722,C5722,US,HI,Honolulu,21.275156,-157.816495
5723,C5723,US,HI,Kailua,21.377514,-157.728516
5724,C5724,US,HI,Honolulu,21.337709,-157.899027
5725,C5725,US,HI,Honolulu,21.305567,-157.862716
5726,C5726,US,HI,Ewa Beach,21.337618,-158.012875
5727,C5727,US,HI,Honolulu,21.300814,-157.826953
5728,C5728,US,HI,Honolulu,21.337566,-157.899012
5729,C5729,US,HI,Honolulu,21.278469,-157.759545
5730,C5730,US,HI,Honolulu,21.294082,-157.835578
5731,C5731,US,HI,Honolulu,21.287697,-157.824236
5732,C5732,US,HI,Kaneohe,21.404813,-157.797143
5733,C5733,US,HI,Honolulu,21.345238,-157.864754
5734,C5734,US,HI,Wahiawa,21.539658,-158.024937
5735,C5735,US,HI,Mililani,21.45858,-158.0156
5736,C5736,US,HI,Mililani,21.45787,-158.014993
5737,C5737,US,HI,Honolulu,21.321297,-157.856506
5738,C5738,US,HI,Schofield Barracks,21.488204,-158.063418
5739,C5739,US,HI,Honolulu,21.299071,-157.861587
5740,C5740,US,HI,Honolulu,21.335597,-157.846726
5741,C5741,US,HI,Honolulu,21.310446,-157.85774
5742,C5742,US,HI,Honolulu,21.273445,-157.813637
5743,C5743,US,HI,Honolulu,21.29923,-157.86259
5744,C5744,US,HI,Honolulu,21.359707,-157.914048
5745,C5745,US,HI,Waipahu,21.389028,-158.031579
5746,C5746,US,HI,Honolulu,21.331544,-157.92063
5747,C5747,US,HI,Honolulu,21.285193,-157.839247
5748,C5748,US,HI,Honolulu,21.337032,-157.899627
5749,C5749,US,HI,Honolulu,21.338603,-157.899528
5750,C5750,US,HI,Kailua,21.380314,-157.75653
5751,C5751,US,HI,Kaneohe,21.399348,-157.787848
5752,C5752,US,HI,Waianae,21.409071,-158.165693
5753,C5753,US,HI,Honolulu,21.273678,-157.815304
5754,C5754,US,HI,Honolulu,21.299012,-157.861437
5755,C5755,US,HI,Honolulu,21.336978,-157.90115
5756,C5756,US,HI,Honolulu,21.272823,-157.815066
